name,group,default value,readonly,user_visible,notes,Range min,Range max,v2_user_visible (intent),v2_readonly (intent),changed_vs_v2
SERVO1_FUNCTION,SERVO,33,True,False,hidden (SERVO1_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO1_MAX,SERVO,1900,True,False,hidden (SERVO1_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO1_MIN,SERVO,1100,True,False,hidden (SERVO1_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO1_REVERSED,SERVO,0,True,False,hidden (SERVO1_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO1_TRIM,SERVO,1500,True,False,hidden (SERVO1_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO2_FUNCTION,SERVO,34,True,False,hidden (SERVO2_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO2_MAX,SERVO,1900,True,False,hidden (SERVO2_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO2_MIN,SERVO,1100,True,False,hidden (SERVO2_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO2_REVERSED,SERVO,0,True,False,hidden (SERVO2_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO2_TRIM,SERVO,1500,True,False,hidden (SERVO2_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO3_FUNCTION,SERVO,35,True,False,hidden (SERVO3_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO3_MAX,SERVO,1900,True,False,hidden (SERVO3_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO3_MIN,SERVO,1100,True,False,hidden (SERVO3_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO3_REVERSED,SERVO,0,True,False,hidden (SERVO3_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO3_TRIM,SERVO,1500,True,False,hidden (SERVO3_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO4_FUNCTION,SERVO,36,True,False,hidden (SERVO4_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO4_MAX,SERVO,1900,True,False,hidden (SERVO4_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO4_MIN,SERVO,1100,True,False,hidden (SERVO4_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO4_REVERSED,SERVO,0,True,False,hidden (SERVO4_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO4_TRIM,SERVO,1500,True,False,hidden (SERVO4_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO5_FUNCTION,SERVO,0,True,False,hidden (SERVO5_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO5_MAX,SERVO,1900,True,False,hidden (SERVO5_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO5_MIN,SERVO,1100,True,False,hidden (SERVO5_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO5_REVERSED,SERVO,0,True,False,hidden (SERVO5_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO5_TRIM,SERVO,1500,True,False,hidden (SERVO5_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO6_FUNCTION,SERVO,0,True,False,hidden (SERVO6_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO6_MAX,SERVO,1900,True,False,hidden (SERVO6_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO6_MIN,SERVO,1100,True,False,hidden (SERVO6_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO6_REVERSED,SERVO,0,True,False,hidden (SERVO6_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO6_TRIM,SERVO,1500,True,False,hidden (SERVO6_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO7_FUNCTION,SERVO,0,True,False,hidden (SERVO7_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO7_MAX,SERVO,1900,True,False,hidden (SERVO7_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO7_MIN,SERVO,1100,True,False,hidden (SERVO7_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO7_REVERSED,SERVO,0,True,False,hidden (SERVO7_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO7_TRIM,SERVO,1500,True,False,hidden (SERVO7_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO8_FUNCTION,SERVO,0,True,False,hidden (SERVO8_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO8_MAX,SERVO,1900,True,False,hidden (SERVO8_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO8_MIN,SERVO,1100,True,False,hidden (SERVO8_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO8_REVERSED,SERVO,0,True,False,hidden (SERVO8_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO8_TRIM,SERVO,1500,True,False,hidden (SERVO8_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO9_FUNCTION,SERVO,0,False,True,,,,True,False,
SERVO9_MAX,SERVO,2100,False,True,,,,True,False,
SERVO9_MIN,SERVO,900,False,True,,,,True,False,
SERVO9_REVERSED,SERVO,0,False,True,,,,True,False,
SERVO9_TRIM,SERVO,1500,False,True,,,,True,False,
SERVO_32_ENABLE,SERVO,0,True,False,hidden (AP_PARAM_FLAG_HIDDEN on this param),,,False,True,
SERVO_BLH_3DMASK,SERVO,0,True,False,hidden (SRV_Channels subgroup SERVO_BLH_),,,False,True,
SERVO_BLH_AUTO,SERVO,0,True,False,hidden (SRV_Channels subgroup SERVO_BLH_),,,False,True,
SERVO_BLH_DEBUG,SERVO,0,True,False,hidden (SRV_Channels subgroup SERVO_BLH_),,,False,True,
SERVO_BLH_MASK,SERVO,0,True,False,hidden (SRV_Channels subgroup SERVO_BLH_),,,False,True,
SERVO_BLH_OTYPE,SERVO,0,True,False,hidden (SRV_Channels subgroup SERVO_BLH_),,,False,True,
SERVO_BLH_POLES,SERVO,14,True,False,hidden (SRV_Channels subgroup SERVO_BLH_),,,False,True,
SERVO_BLH_PORT,SERVO,0,True,False,hidden (SRV_Channels subgroup SERVO_BLH_),,,False,True,
SERVO_BLH_RVMASK,SERVO,0,True,False,hidden (SRV_Channels subgroup SERVO_BLH_),,,False,True,
SERVO_BLH_TEST,SERVO,0,True,False,hidden (SRV_Channels subgroup SERVO_BLH_),,,False,True,
SERVO_BLH_TMOUT,SERVO,0,True,False,hidden (SRV_Channels subgroup SERVO_BLH_),,,False,True,
SERVO_BLH_TRATE,SERVO,10,True,False,hidden (SRV_Channels subgroup SERVO_BLH_),,,False,True,
SERVO_DSHOT_ESC,SERVO,0,True,False,hidden (AP_PARAM_FLAG_HIDDEN on this param),,,False,True,
SERVO_DSHOT_RATE,SERVO,0,True,False,hidden (AP_PARAM_FLAG_HIDDEN on this param),,,False,True,
SERVO_FTW_MASK,SERVO,0,True,False,hidden (SRV_Channels subgroup SERVO_FTW_),,,False,True,
SERVO_FTW_POLES,SERVO,14,True,False,hidden (SRV_Channels subgroup SERVO_FTW_),,,False,True,
SERVO_FTW_RVMASK,SERVO,0,True,False,hidden (SRV_Channels subgroup SERVO_FTW_),,,False,True,
SERVO_GPIO_MASK,SERVO,0,True,False,hidden (AP_PARAM_FLAG_HIDDEN on this param),,,False,True,
SERVO_RATE,SERVO,50,True,False,hidden (AP_PARAM_FLAG_HIDDEN on this param),,,False,True,
SERVO_RC_FS_MSK,SERVO,0,True,False,hidden (AP_PARAM_FLAG_HIDDEN on this param),,,False,True,
SERVO_ROB_POSMAX,SERVO,4095,True,False,hidden (SRV_Channels subgroup SERVO_ROB_),,,False,True,
SERVO_ROB_POSMIN,SERVO,0,True,False,hidden (SRV_Channels subgroup SERVO_ROB_),,,False,True,
SERVO_SBUS_RATE,SERVO,50,True,False,hidden (SRV_Channels subgroup SERVO_SBUS_),,,False,True,
SERVO_VOLZ_MASK,SERVO,0,True,False,hidden (SRV_Channels subgroup SERVO_VOLZ_),,,False,True,
SERVO_VOLZ_RANGE,SERVO,200,True,False,hidden (SRV_Channels subgroup SERVO_VOLZ_),,,False,True,
SIMPLE,SIMPLE,0,True,True,,,,False,True,user_visible False->True
SPRAY_ENABLE,SPRAY,0,True,True,,,,False,True,user_visible False->True
SR0_ADSB,SR,2,False,True,,,,False,False,user_visible False->True
SR0_EXTRA1,SR,0,False,True,,,,False,False,user_visible False->True
SR0_EXTRA2,SR,0,False,True,,,,False,False,user_visible False->True
SR0_EXTRA3,SR,0,False,True,,,,False,False,user_visible False->True
SR0_EXT_STAT,SR,0,False,True,,,,False,False,user_visible False->True
SR0_PARAMS,SR,0,False,True,,,,False,False,user_visible False->True
SR0_POSITION,SR,0,False,True,,,,False,False,user_visible False->True
SR0_RAW_CTRL,SR,0,False,True,,,,False,False,user_visible False->True
SR0_RAW_SENS,SR,0,False,True,,,,False,False,user_visible False->True
SR0_RC_CHAN,SR,0,False,True,,,,False,False,user_visible False->True
SR1_ADSB,SR,0,False,True,,,,False,False,user_visible False->True
SR1_EXTRA1,SR,4,False,True,,,,False,False,user_visible False->True
SR1_EXTRA2,SR,4,False,True,,,,False,False,user_visible False->True
SR1_EXTRA3,SR,2,False,True,,,,False,False,user_visible False->True
SR1_EXT_STAT,SR,2,False,True,,,,False,False,user_visible False->True
SR1_PARAMS,SR,0,False,True,,,,False,False,user_visible False->True
SR1_POSITION,SR,2,False,True,,,,False,False,user_visible False->True
SR1_RAW_CTRL,SR,0,False,True,,,,False,False,user_visible False->True
SR1_RAW_SENS,SR,2,False,True,,,,False,False,user_visible False->True
SR1_RC_CHAN,SR,2,False,True,,,,False,False,user_visible False->True
SR2_ADSB,SR,0,False,True,,,,True,False,
SR2_EXTRA1,SR,0,False,True,,,,True,False,
SR2_EXTRA2,SR,0,False,True,,,,True,False,
SR2_EXTRA3,SR,0,False,True,,,,True,False,
SR2_EXT_STAT,SR,0,False,True,,,,True,False,
SR2_PARAMS,SR,0,False,True,,,,True,False,
SR2_POSITION,SR,0,False,True,,,,True,False,
SR2_RAW_CTRL,SR,0,False,True,,,,True,False,
SR2_RAW_SENS,SR,0,False,True,,,,True,False,
SR2_RC_CHAN,SR,0,False,True,,,,True,False,
SR3_ADSB,SR,0,False,True,,,,True,False,
SR3_EXTRA1,SR,0,False,True,,,,True,False,
SR3_EXTRA2,SR,0,False,True,,,,True,False,
SR3_EXTRA3,SR,0,False,True,,,,True,False,
SR3_EXT_STAT,SR,0,False,True,,,,True,False,
SR3_PARAMS,SR,0,False,True,,,,True,False,
SR3_POSITION,SR,0,False,True,,,,True,False,
SR3_RAW_CTRL,SR,0,False,True,,,,True,False,
SR3_RAW_SENS,SR,0,False,True,,,,True,False,
SR3_RC_CHAN,SR,0,False,True,,,,True,False,
SR4_ADSB,SR,0,False,True,,,,True,False,
SR4_EXTRA1,SR,4,False,True,,,,True,False,
SR4_EXTRA2,SR,4,False,True,,,,True,False,
SR4_EXTRA3,SR,2,False,True,,,,True,False,
SR4_EXT_STAT,SR,2,False,True,,,,True,False,
SR4_PARAMS,SR,0,False,True,,,,True,False,
SR4_POSITION,SR,2,False,True,,,,True,False,
SR4_RAW_CTRL,SR,0,False,True,,,,True,False,
SR4_RAW_SENS,SR,0,False,True,,,,True,False,
SR4_RC_CHAN,SR,0,False,True,,,,True,False,
SR5_ADSB,SR,0,True,True,,,,False,True,user_visible False->True
SR5_EXTRA1,SR,0,True,True,,,,False,True,user_visible False->True
SR5_EXTRA2,SR,0,True,True,,,,False,True,user_visible False->True
SR5_EXTRA3,SR,0,True,True,,,,False,True,user_visible False->True
SR5_EXT_STAT,SR,0,True,True,,,,False,True,user_visible False->True
SR5_PARAMS,SR,0,True,True,,,,False,True,user_visible False->True
SR5_POSITION,SR,0,True,True,,,,False,True,user_visible False->True
SR5_RAW_CTRL,SR,0,True,True,,,,False,True,user_visible False->True
SR5_RAW_SENS,SR,0,True,True,,,,False,True,user_visible False->True
SR5_RC_CHAN,SR,0,True,True,,,,False,True,user_visible False->True
SR6_ADSB,SR,0,True,True,,,,False,True,user_visible False->True
SR6_EXTRA1,SR,0,True,True,,,,False,True,user_visible False->True
SR6_EXTRA2,SR,0,True,True,,,,False,True,user_visible False->True
SR6_EXTRA3,SR,0,True,True,,,,False,True,user_visible False->True
SR6_EXT_STAT,SR,0,True,True,,,,False,True,user_visible False->True
SR6_PARAMS,SR,0,True,True,,,,False,True,user_visible False->True
SR6_POSITION,SR,0,True,True,,,,False,True,user_visible False->True
SR6_RAW_CTRL,SR,0,True,True,,,,False,True,user_visible False->True
SR6_RAW_SENS,SR,0,True,True,,,,False,True,user_visible False->True
SR6_RC_CHAN,SR,0,True,True,,,,False,True,user_visible False->True
SRTL_ACCURACY,SRTL,2,False,True,,,,True,False,
SRTL_OPTIONS,SRTL,0,False,True,,,,True,False,
SRTL_POINTS,SRTL,300,False,True,,,,True,False,
STAT_BOOTCNT,STAT,,False,True,NOT SEEDED - runtime-managed; deliberately omitted from defaults.parm so a fresh board does not inherit stale state,,,True,True,"default 366->(blank, not seeded); readonly True->False"
STAT_FLTTIME,STAT,,False,True,NOT SEEDED - runtime-managed; deliberately omitted from defaults.parm so a fresh board does not inherit stale state,,,True,True,"default 25901->(blank, not seeded); readonly True->False"
STAT_RESET,STAT,,False,True,NOT SEEDED - runtime-managed; deliberately omitted from defaults.parm so a fresh board does not inherit stale state,,,True,False,"default 1->(blank, not seeded)"
STAT_RUNTIME,STAT,,False,True,NOT SEEDED - runtime-managed; deliberately omitted from defaults.parm so a fresh board does not inherit stale state,,,True,True,"default 245410->(blank, not seeded); readonly True->False"
SUPER_SIMPLE,SUPER,0,True,True,,,,False,True,user_visible False->True
SURFTRAK_MODE,SURFTRAK,1,False,True,,,,False,False,user_visible False->True
SURFTRAK_TC,SURFTRAK,1,False,True,,,,False,False,user_visible False->True
SYSID_ENFORCE,SYSID,0,True,True,,,,False,True,user_visible False->True
SYSID_MYGCS,SYSID,255,True,True,,,,False,True,user_visible False->True
SYSID_THISMAV,SYSID,1,True,True,,,,False,True,user_visible False->True
TCAL_ENABLED,TCAL,0,True,True,,,,False,True,user_visible False->True
TELEM_DELAY,TELEM,0,True,True,,,,False,True,user_visible False->True
TERRAIN_CACHE_SZ,TERRAIN,12,False,True,,,,True,False,
TERRAIN_ENABLE,TERRAIN,1,False,True,,,,True,False,
TERRAIN_MARGIN,TERRAIN,0.05,False,True,,,,True,False,
TERRAIN_OFS_MAX,TERRAIN,30,False,True,,,,True,False,
TERRAIN_OPTIONS,TERRAIN,0,False,True,,,,True,False,
TERRAIN_SPACING,TERRAIN,100,False,True,,,,True,False,
THR_DZ,THR,100,True,True,,,,False,True,user_visible False->True
TKOFF_RPM_MAX,TKOFF,0,True,True,,,,False,True,user_visible False->True
TKOFF_RPM_MIN,TKOFF,0,True,True,,,,False,True,user_visible False->True
TKOFF_SLEW_TIME,TKOFF,3,True,True,,,,False,True,user_visible False->True
TKOFF_THR_MAX,TKOFF,0.9,True,True,,,,False,True,user_visible False->True
TUNE,TUNE,0,True,True,,,,False,True,user_visible False->True
TUNE_MAX,TUNE,0,True,True,,,,False,True,user_visible False->True
TUNE_MIN,TUNE,0,True,True,,,,False,True,user_visible False->True
VISO_TYPE,VISO,0,True,True,,,,False,True,user_visible False->True
VTX_ENABLE,VTX,0,True,True,,,,False,True,user_visible False->True
WINCH_TYPE,WINCH,0,True,True,,,,False,True,user_visible False->True
WPNAV_ACCEL,WPNAV,250,False,True,"HARD CLAMPED 100..350 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",100,350,True,False,
WPNAV_ACCEL_C,WPNAV,220,False,True,"HARD CLAMPED 100..300 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",100,300,True,False,
WPNAV_ACCEL_Z,WPNAV,100,False,True,"HARD CLAMPED 50..200 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",50,200,True,False,
WPNAV_JERK,WPNAV,1,False,True,,,,True,False,
WPNAV_RADIUS,WPNAV,400,False,True,"HARD CLAMPED 5..1000 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",5,1000,True,False,
WPNAV_RFND_USE,WPNAV,0,False,True,,,,True,False,
WPNAV_SPEED,WPNAV,800,False,True,"HARD CLAMPED 30..1800 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",30,1800,True,False,
WPNAV_SPEED_DN,WPNAV,150,False,True,"HARD CLAMPED 30..300 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",30,300,True,False,
WPNAV_SPEED_UP,WPNAV,200,False,True,"HARD CLAMPED 30..300 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",30,300,True,False,
WPNAV_TER_MARGIN,WPNAV,10,False,True,,,,True,False,
WP_NAVALT_MIN,WP,0,False,True,,,,True,False,
WP_YAW_BEHAVIOR,WP,1,False,True,,,,True,False,
WVANE_ENABLE,WVANE,0,True,True,,,,False,True,user_visible False->True
